id,scope,category,subcategory,activity,detail,text,uom,ghg_unit,factor,source_sheet,factor_version
21_316_3174_11_2,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,With RF,passenger.km,kg CO2e of CO2 per unit,0.33652,All Factors (Flat),2026.1
21_316_3174_11_3,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,With RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3174_11_4,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,With RF,passenger.km,kg CO2e of N2O per unit,0.00285,All Factors (Flat),2026.1
21_316_3175_11_1,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e,0.20083,All Factors (Flat),2026.1
21_316_3175_11_2,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.19795,All Factors (Flat),2026.1
21_316_3175_11_3,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3175_11_4,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00285,All Factors (Flat),2026.1
21_316_3176_11_1,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,With RF,passenger.km,kg CO2e,0.46814,All Factors (Flat),2026.1
21_316_3176_11_2,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,With RF,passenger.km,kg CO2e of CO2 per unit,0.46417,All Factors (Flat),2026.1
21_316_3176_11_3,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,With RF,passenger.km,kg CO2e of CH4 per unit,3e-05,All Factors (Flat),2026.1
21_316_3176_11_4,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,With RF,passenger.km,kg CO2e of N2O per unit,0.00394,All Factors (Flat),2026.1
21_316_3177_11_1,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Without RF,passenger.km,kg CO2e,0.27701,All Factors (Flat),2026.1
21_316_3177_11_2,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.27304,All Factors (Flat),2026.1
21_316_3177_11_3,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Without RF,passenger.km,kg CO2e of CH4 per unit,3e-05,All Factors (Flat),2026.1
21_316_3177_11_4,Scope 3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00394,All Factors (Flat),2026.1
21_316_3178_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,With RF,passenger.km,kg CO2e,0.14253,All Factors (Flat),2026.1
21_316_3178_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,With RF,passenger.km,kg CO2e of CO2 per unit,0.14166,All Factors (Flat),2026.1
21_316_3178_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,With RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3178_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,With RF,passenger.km,kg CO2e of N2O per unit,0.00086,All Factors (Flat),2026.1
21_316_3179_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,Without RF,passenger.km,kg CO2e,0.0842,All Factors (Flat),2026.1
21_316_3179_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,Without RF,passenger.km,kg CO2e of CO2 per unit,0.08333,All Factors (Flat),2026.1
21_316_3179_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,Without RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3179_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Average passenger,Without RF,passenger.km,kg CO2e of N2O per unit,0.00086,All Factors (Flat),2026.1
21_316_3180_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,With RF,passenger.km,kg CO2e,0.10916,All Factors (Flat),2026.1
21_316_3180_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,With RF,passenger.km,kg CO2e of CO2 per unit,0.10849,All Factors (Flat),2026.1
21_316_3180_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,With RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3180_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,With RF,passenger.km,kg CO2e of N2O per unit,0.00067,All Factors (Flat),2026.1
21_316_3181_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,Without RF,passenger.km,kg CO2e,0.06449,All Factors (Flat),2026.1
21_316_3181_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.06382,All Factors (Flat),2026.1
21_316_3181_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,Without RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3181_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Economy class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00067,All Factors (Flat),2026.1
21_316_3182_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,With RF,passenger.km,kg CO2e,0.17465,All Factors (Flat),2026.1
21_316_3182_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,With RF,passenger.km,kg CO2e of CO2 per unit,0.17358,All Factors (Flat),2026.1
21_316_3182_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,With RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3182_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,With RF,passenger.km,kg CO2e of N2O per unit,0.00106,All Factors (Flat),2026.1
21_316_3183_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Without RF,passenger.km,kg CO2e,0.10318,All Factors (Flat),2026.1
21_316_3183_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.10211,All Factors (Flat),2026.1
21_316_3183_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Without RF,passenger.km,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
21_316_3183_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00106,All Factors (Flat),2026.1
21_316_3184_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,With RF,passenger.km,kg CO2e,0.31656,All Factors (Flat),2026.1
21_316_3184_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,With RF,passenger.km,kg CO2e of CO2 per unit,0.31462,All Factors (Flat),2026.1
21_316_3184_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,With RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3184_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,With RF,passenger.km,kg CO2e of N2O per unit,0.00192,All Factors (Flat),2026.1
21_316_3185_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,Without RF,passenger.km,kg CO2e,0.18701,All Factors (Flat),2026.1
21_316_3185_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.18507,All Factors (Flat),2026.1
21_316_3185_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,Without RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3185_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",Business class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00192,All Factors (Flat),2026.1
21_316_3186_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,With RF,passenger.km,kg CO2e,0.43663,All Factors (Flat),2026.1
21_316_3186_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,With RF,passenger.km,kg CO2e of CO2 per unit,0.43396,All Factors (Flat),2026.1
21_316_3186_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,With RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3186_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,With RF,passenger.km,kg CO2e of N2O per unit,0.00265,All Factors (Flat),2026.1
21_316_3187_11_1,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,Without RF,passenger.km,kg CO2e,0.25794,All Factors (Flat),2026.1
21_316_3187_11_2,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,Without RF,passenger.km,kg CO2e of CO2 per unit,0.25527,All Factors (Flat),2026.1
21_316_3187_11_3,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,Without RF,passenger.km,kg CO2e of CH4 per unit,2e-05,All Factors (Flat),2026.1
21_316_3187_11_4,Scope 3,Business travel- air,Flights,"International, to/from non-UK",First class,Without RF,passenger.km,kg CO2e of N2O per unit,0.00265,All Factors (Flat),2026.1
22_912_3160_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Domestic, to/from UK",Average passenger,With RF,passenger.km,kg CO2e,0.0335,All Factors (Flat),2026.1
22_912_3161_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Domestic, to/from UK",Average passenger,Without RF,passenger.km,kg CO2e,0.0335,All Factors (Flat),2026.1
22_912_3162_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Average passenger,With RF,passenger.km,kg CO2e,0.02286,All Factors (Flat),2026.1
22_912_3163_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Average passenger,Without RF,passenger.km,kg CO2e,0.02286,All Factors (Flat),2026.1
22_912_3164_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Economy class,With RF,passenger.km,kg CO2e,0.02249,All Factors (Flat),2026.1
22_912_3165_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Economy class,Without RF,passenger.km,kg CO2e,0.02249,All Factors (Flat),2026.1
22_912_3166_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Business class,With RF,passenger.km,kg CO2e,0.03373,All Factors (Flat),2026.1
22_912_3167_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e,0.03373,All Factors (Flat),2026.1
22_912_3168_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Average passenger,With RF,passenger.km,kg CO2e,0.03213,All Factors (Flat),2026.1
22_912_3169_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Average passenger,Without RF,passenger.km,kg CO2e,0.03213,All Factors (Flat),2026.1
22_912_3170_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Economy class,With RF,passenger.km,kg CO2e,0.02461,All Factors (Flat),2026.1
22_912_3171_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Economy class,Without RF,passenger.km,kg CO2e,0.02461,All Factors (Flat),2026.1
22_912_3172_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Premium economy class,With RF,passenger.km,kg CO2e,0.03937,All Factors (Flat),2026.1
22_912_3173_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Premium economy class,Without RF,passenger.km,kg CO2e,0.03937,All Factors (Flat),2026.1
22_912_3174_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Business class,With RF,passenger.km,kg CO2e,0.07137,All Factors (Flat),2026.1
22_912_3175_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Business class,Without RF,passenger.km,kg CO2e,0.07137,All Factors (Flat),2026.1
22_912_3176_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",First class,With RF,passenger.km,kg CO2e,0.09844,All Factors (Flat),2026.1
22_912_3177_11_1,Scope 3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",First class,Without RF,passenger.km,kg CO2e,0.09844,All Factors (Flat),2026.1
22_912_3178_11_1,Scope 3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Average passenger,With RF,passenger.km,kg CO2e,0.02162,All Factors (Flat),2026.1
22_912_3179_11_1,Scope 3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Average passenger,Without RF,passenger.km,kg CO2e,0.02162,All Factors (Flat),2026.1
22_912_3180_11_1,Scope 3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Economy class,With RF,passenger.km,kg CO2e,0.01656,All Factors (Flat),2026.1
